# Long	Lat	Depth	Mag
-50.0361	-60.2913	10	4.2
-59.6943	-62.6926	15.05	4.5
-25.1375	-57.8499	48.71	4.2
-47.5084	-60.1015	10	4.3
-26.9288	-56.6245	67.69	4.6
-27.5336	-56.087	119.01	4.6
-60.1109	-62.7091	40.5	4.5
-60.1822	-62.7461	42.78	4.4
-28.079	-55.862	130.55	4.2
-28.2097	-55.9141	123.53	4.4
-26.5432	-58.438	161.91	5
-27.931	-55.776	88.65	4.1
-32.926	-55.2701	15.35	4.7
-27.8584	-55.2822	10	4.4
-27.9959	-55.3685	10	5
-28.6352	-55.3147	42.73	4.3
-26.2559	-60.819	10	4.7
-26.7165	-56.2056	95.87	4.5
-26.7428	-56.317	69.06	4.8
-29.1183	-55.9355	248.18	4.8
-27.3604	-59.704	51.33	4.3
-26.2082	-59.3795	35	4.8
-28.0483	-55.0617	10	4.4
-27.091	-56.4394	130.74	4.4
-28.4889	-55.2209	10	4.5
-26.8567	-60.135	53.88	5.1
-25.11	-57.8986	66.35	4.1
-27.5414	-56.1483	111.31	4.2
-28.4733	-60.3697	35	4.3
-25.5233	-58.8531	45.4	5
-27.2165	-56.1098	101.87	4.8
-25.2057	-58.7569	35	5
-25.4217	-58.9809	35	4.4
-25.1528	-57.4969	43.06	4.1
-27.8814	-55.8856	35	4.4
-56.2217	-54.615	10	4.7
-25.3902	-58.0185	55.57	5
-27.9845	-55.3558	10	4.4
-25.5633	-57.9495	75.35	4.3
-27.2872	-56.3916	121.4	4.5
-25.2908	-56.4194	10	4.7
-27.7322	-55.3812	23.35	4.2
-27.2493	-55.8608	32.24	4.5
-25.5266	-57.8914	35	5.1
-28.6431	-60.3844	35	4.3
-25.5902	-58.4726	48.99	4.2
-25.0194	-58.813	52.15	4.4
-28.1092	-55.4262	10	4.9
-44.3365	-60.7193	10	4.6
-29.6119	-55.5773	10	4.6
-25.6003	-58.9931	50.81	5.1
-25.4395	-56.8316	15.24	4.9
-25.4248	-56.7511	10	5.5
-25.4688	-56.7669	10	5.1
-25.2573	-56.8248	10	5.1
-25.876	-59.1859	35.7	4.3
-25.4782	-56.8002	64.27	4.2
-25.5735	-56.8354	63.54	4.8
-26.2841	-56.8679	35	4.7
-27.9928	-55.7072	10	4.6
-26.4123	-58.632	10	4.6
-27.0256	-55.8868	10	4.5
-25.4781	-56.4848	61.95	4.7
-26.7603	-56.6475	75.3	5.2
-33.9768	-60.5734	10	4.4
-23.8675	-56.6632	10	4.6
-26.5959	-58.1389	107.89	4.4
-25.3698	-56.6279	10	5.5
-24.5255	-59.4153	10	4.6
-25.1329	-56.5017	10	4.6
-27.902	-55.4168	13.59	4.5
-56.4439	-61.9956	10	4.5
-26.3279	-59.5628	68.13	4.5
-28.1226	-55.9698	119.54	4.8
-26.8042	-60.8048	41	4.6
-27.0891	-56.3262	112.99	5
-26.2148	-56.9596	75.3	4.4
-27.1541	-59.7673	113.7	5.2
-27.0672	-59.4094	10	4.7
-27.0224	-57.172	119.86	4.4
-24.8509	-56.659	19.03	5.6
-27.7992	-55.5827	39.31	4.4
-28.3769	-55.2384	10	4.4
-29.6317	-55.3078	10	4.8
-73.2591	-53.1714	14.35	4.4
-35.3909	-55.5499	15.47	4.5
-28.8684	-55.1437	35	4.6
-27.5861	-55.5878	17.58	4.9
-26.6638	-57.5116	137.56	4.5
-23.5053	-57.004	18.09	4.6
-23.1325	-56.9661	15.1	4.2
-25.3795	-56.7806	10	4.9
-25.5706	-56.0437	31.33	4.5
-26.6885	-56.3712	48.94	5.1
-25.7382	-55.5086	51.66	4.4
-28.0003	-55.4805	32.9	4.4
-27.2504	-60.1741	21.23	4.5
-27.1752	-60.1118	55.85	4.6
-25.7189	-57.9619	64.79	4.7
-25.6645	-57.8437	54.87	4.1
-28.071	-55.3902	31	4.5
-27.956	-55.3544	17.43	4.6
-27.9776	-55.344	52.36	4.4
-26.1968	-60.5637	10	4.7
-25.2856	-57.999	54.07	4.5
-23.7815	-58.8162	25.36	4.3
-25.9167	-55.5897	10	4.5
-25.4761	-57.9667	51.8	4.6
-25.5002	-60.3307	30.37	4.7
-30.8521	-55.1197	34.39	4.5
-29.6321	-55.3147	10	5
-28.2591	-55.52	13	6.2
-28.4434	-55.6071	10	4.4
-28.1851	-55.4044	11.24	5.3
-25.8239	-56.6835	10	5.2
-25.7596	-56.6459	35	4.5
-24.9331	-57.1016	10	4.6
-26.3324	-59.9783	71.78	4.7
-41.7643	-60.8295	10	4.7
-28.3555	-55.5305	33.29	4.4
-25.7826	-57.99	54.53	4.3
-27.0752	-56.3493	109.49	5.4
-53.2836	-60.9459	15.21	4.3
-26.679	-60.3103	10	4.6
-26.3935	-60.3568	10	4.5
-25.1251	-59.6064	10	4.4
-24.8629	-60.1977	32.63	4.6
-27.2202	-56.0628	92.24	4.6
-26.9388	-55.7797	38.01	4.6
-25.9385	-57.3345	61.55	4.4
-27.0183	-55.4012	22.5	4.6
-28.5692	-55.3181	10.36	4.1
-66.8721	-57.475	10	4.7
-29.532	-59.6955	35.42	4.4
-27.1604	-55.317	10	4.6
-27.0377	-56.1558	57.91	4.7
-28.3497	-55.391	28.9	5
-25.6639	-57.9111	67.07	4.3
-25.8831	-59.5967	42.99	4.4
-46.818	-60.3066	10	4.7
-26.2008	-59.1121	43.18	4.4
-24.9765	-56.243	10	4.9
-29.0803	-55.478	35	4.4
-46.598	-60.2263	10	4.7
-25.8169	-58.1465	90.81	4.5
-27.2346	-56.1266	74.84	4.9
-26.0388	-57.3195	84.02	4.1
-25.828	-59.6592	78.91	4.5
-26.2291	-58.9234	136.54	4.3
-27.2668	-60.438	39.72	4.5
-25.8687	-59.3564	10	4.4
-60.0469	-56.1221	10	4.5
-25.1553	-57.5213	49.85	4.6
-24.452	-56.1647	40.43	4.8
-42.4218	-60.8658	15.08	4.6
-28.0763	-55.3272	19.11	4.6
-28.3819	-55.2454	10	4.1
-36.165	-61.1058	10	5.1
-24.8287	-58.869	10	4.7
-24.832	-58.9201	10	4.6
-24.7488	-58.8247	10	4.8
-24.803	-59.1257	10	4.3
-27.413	-56.4928	152.3	4.4
-24.9749	-58.8875	10	4.4
-27.6085	-59.784	153.14	4.8
-23.2921	-61.0633	35	4.9
-26.1092	-60.8478	27.94	4.5
-24.7892	-60.3839	32.19	4.5
-26.6189	-56.6558	87.95	4.3
-25.7138	-57.2605	57.95	4.7
-27.0472	-56.2447	102.62	4.6
-56.1567	-60.7814	17.38	4.2
-26.8942	-56.5685	101.11	4.6
-26.9077	-60.3933	10	5.8
-24.2174	-56.0777	35	4.8
-26.9713	-60.5652	31.16	4.8
-27.696	-58.0112	317.53	4.3
-27.9801	-56.0402	113.26	4.4
-28.7433	-55.704	53.49	4.8
-27.5258	-56.1647	101.06	4.5
-27.3608	-56.5337	127.83	5.4
-24.8864	-56.0423	53.8	4.3
-25.8961	-57.404	61.36	4.8
-26.2914	-55.7204	18.79	4.6
-24.9416	-59.9491	20.01	4.1
-25.1812	-59.5897	49.63	4.5
-25.1978	-59.3064	26.95	4.4
-26.6887	-55.6151	26.22	4.3
-20.8594	-60.5228	10.21	5.4
-46.7764	-60.2381	10	4.6
-28.9131	-56.0752	230.01	4.1
-27.3139	-60.3002	88.93	4.6
-24.9501	-56.4563	51.77	4.3
-46.6952	-60.1586	66.21	4.6
-27.8509	-56.0765	107.39	4.8
-26.4546	-59.653	34	5.8
-29.0507	-60.2427	14.78	4.8
-25.1788	-58.6445	32	5.4
-25.0596	-58.536	35	4.5
-25.2138	-58.7355	35	5.7
-25.2364	-58.718	35	5.4
-25.2845	-58.6256	35	4.1
-25.2993	-58.6515	35	4.3
-25.6649	-58.6359	35	4.3
-24.9969	-58.7525	35	4.3
-25.4052	-58.5553	35	4.3
-25.1224	-58.7665	55.87	4.8
-25.5897	-58.7376	49.8	4.3
-25.2597	-58.6267	63.36	4.8
-25.0502	-58.7791	52.22	4.4
-24.8148	-58.7145	35	4.5
-25.5511	-58.7474	75.86	4.6
-31.0642	-56.1667	10	4.5
-27.0546	-55.7305	40.13	4.8
-25.4642	-58.3987	51.37	4.6
-26.1246	-59.6024	97.39	4.5
-27.8843	-55.469	10	4.5
-26.8879	-56.3768	98.71	4.8
-27.3846	-56.2636	96.61	4.6
-28.3328	-56.2239	221.44	4.3
-29.1652	-55.3524	30.97	4.6
-26.1506	-59.6262	35	4.5
-72.2806	-50.6218	16.97	4.2
-27.8241	-55.8735	89.24	4
-26.5728	-59.6557	121	4.6
-26.3423	-56.3429	35	4.1
-26.108	-57.364	60.73	4.1
-26.1883	-57.5185	122.19	4.3
-26.5027	-59.6293	50.11	5.7
-27.9476	-55.995	113.91	4.6
-25.0914	-59.58	10	4.7
-26.9425	-56.2921	96.11	4.7
-27.9026	-55.89	97.68	4.4
-33.6987	-60.8212	15.19	4.3
-26.1395	-59.6234	10	4.5
-35.2706	-60.322	13.76	5.3
-26.3001	-58.5065	171.29	4.4
-27.5055	-56.5119	114.49	4.2
-26.222	-59.6373	84.98	4.4
-24.7155	-57.3391	49.31	4.4
-28.9661	-59.5112	10	4.6
-29.1137	-59.5804	19.45	4.4
-29.5345	-59.5285	10	4.5
-23.494	-58.9043	25.38	4.9
-29.0804	-59.4836	10	5.2
-29.3933	-59.5205	27.48	4.5
-25.2808	-58.7061	61.06	4.9
-27.1335	-56.085	48.87	4.6
-26.9221	-55.3598	22.41	5
-28.6559	-55.4146	9.42	5
-25.3204	-58.7019	21.57	4.2
-50.3653	-60.6831	10	4.9
-28.2656	-55.9972	138.51	5.3
-26.9652	-55.5427	28.14	4.6
-27.2508	-55.5109	35	4.2
-27.4794	-55.449	35	4.1
-27.2296	-55.489	18.59	4.5
-27.3289	-55.419	29.1	4.6
-47.6448	-60.1547	10	4.4
-23.7443	-57.2571	31.69	4.5
-27.5125	-56.1623	119.96	4.9
-27.1656	-60.1979	68.4	4.5
-27.2247	-56.0426	57.5	4.6
-27.6527	-55.6213	34.11	4.9
-27.5984	-56.1343	106.03	4.6
-61.5688	-58.27	10	4.8
-28.7602	-55.7498	58.45	4.5
-25.9558	-56.4071	10	5
-26.8672	-55.6893	17.31	4.8
-26.7329	-56.2038	59.37	4.9
-27.6847	-56.0829	111.67	4.7
-25.6942	-58.9719	10	4.9
-25.1086	-57.4495	46.51	4.5
-25.6578	-57.3592	52.92	4.6
-26.4808	-56.1134	10	5.1
-26.338	-57.9809	128.03	4.2
-30.241	-55.714	33.39	4.6
-30.1805	-55.7833	10	4.7
-30.4657	-55.8007	31.78	4.7
-30.1463	-55.7468	33.41	4.6
-30.9439	-55.999	10	4.4
-25.737	-57.8214	64.52	4.3
-47.1167	-60.1912	10	4.3
-25.5975	-59.5014	10	4.9
-24.9404	-58.2071	27.36	4.4
-25.0395	-58.2427	67.93	4.7
-75.0413	-52.9413	15.66	4.5
-25.8754	-57.4999	32	5.8
-25.8421	-57.3704	38.37	4.3
-25.6848	-57.4271	56.34	4.6
-27.0803	-56.2264	120.56	4.3
-27.6812	-55.5935	35.09	4.6
-26.4633	-56.2475	35	4.1
-27.7032	-56.022	105.03	4.3
-25.6089	-57.454	51.42	4.5
-27.1424	-56.1754	88.12	4.7
-48.9388	-60.2664	10	4.8
-25.3294	-57.0769	35	4.9
-26.1635	-59.5965	35	5.2
-27.5796	-56.1821	104.62	5
-25.857	-59.5161	10	4.4
-24.2299	-58.7023	10	4.8
-26.6288	-56.032	41.94	4.6
-25.794	-57.4598	35	4.1
-27.0678	-56.2024	68.86	4.7
-25.4946	-58.3678	51.82	4.4
-27.2289	-55.3823	35	4.3
-27.6124	-56.1084	78.86	4.6
-35.9972	-55.4179	14.38	4.3
-26.1352	-57.4379	72.49	4.3
-26.7881	-56.1966	63.12	4.3
-25.5251	-57.9561	35	4.6
-27.8957	-56.03	112.59	4.6
-55.6244	-61.6187	10	4.3
-30.1878	-55.7428	10	4.8
-26.8521	-55.7095	10	4.7
-45.027	-60.4103	16.56	4.7
-24.8529	-58.2329	35	4.5
-26.4074	-59.8531	94.97	4.6
-27.3126	-56.3162	121.32	4.4
-27.7153	-56.1948	101	5.7
-27.4579	-56.1853	114.12	4.4
-25.4046	-57.8536	46.67	4.5
-25.7039	-58.9372	72.08	4.4
-24.7532	-57.4121	3.81	5
-20.8492	-60.7167	10	5.5
-28.301	-55.1568	10	4.6
-20.9959	-60.6291	10.26	4.6
-27.6107	-55.6369	43.71	4.6
-27.546	-55.7445	3.44	5
-25.8215	-59.4592	10	4.6
-25.93	-59.9198	53.49	4.3
-27.5243	-55.9562	113.03	4.4
-27.9528	-55.3206	10	4.2
-27.9475	-55.2355	10	4.4
-27.8638	-55.7504	44.04	4.3
-65.8872	-57.4332	9.08	5.6
-45.3599	-60.3389	15.26	5.3
-45.313	-60.3017	14.98	4.4
-30.6003	-59.7978	10	4.7
-25.8121	-56.2894	10	4.8
-26.7387	-59.6766	121.76	4.3
-27.8048	-55.423	13.16	4.8
-27.6749	-55.3325	10	4.5
-27.893	-55.4658	10	4.8
-27.7383	-55.3887	27.48	4.3
-26.273	-59.6625	10	4.4
-28.6177	-59.4514	303.09	4.1
-26.4203	-60.4501	10	4.3
-27.3805	-55.381	20.14	4.3
-25.0951	-59.3629	10	4.5
-27.6803	-56.0239	106.31	4
-51.3539	-60.9159	10	5.1
-51.2389	-60.9156	10	4.8
-51.0227	-60.9276	10	5
-27.3589	-55.68	54.42	4.4
-26.7034	-55.2981	33.08	4
-29.5426	-55.1643	10.92	4.7
-29.8763	-58.2885	10	4.9
-29.5743	-58.326	10	4.7
-27.7967	-60.6842	10	4.6
-26.7429	-56.1376	73.22	4.2
-26.0616	-55.8418	10	4.4
-27.6116	-56.0312	116.78	4.8
-27.3138	-56.0487	75.06	5.1
-27.7955	-55.9183	115.53	4.6
-26.1183	-58.4465	77.17	4.6
-23.8509	-57.1491	31.7	4.5
-25.489	-59.1712	35	4.9
-30.5775	-55.6319	10	4.4
-25.7512	-56.448	10	4.5
-24.4168	-58.9525	10	4.4
-25.5681	-58.9358	35	4.8
-25.3426	-58.213	35	4.6
-25.3503	-58.7649	35	4.9
-26.6889	-56.1557	55.55	4.5
-26.438	-59.8518	109.18	4.7
-28.1947	-55.8946	112.19	4.4
-25.7922	-59.1301	50.04	4.8
-28.7459	-56.1207	118.68	4.3
-28.0551	-55.1308	10	4.6
-25.898	-59.4767	35	4.6
-23.9062	-58.88	10	5.7
-26.395	-59.6358	93.15	4.7
-26.4232	-55.7243	22.68	4.5
-25.2439	-57.8182	61.94	4.5
-25.8321	-56.3767	12.88	5.1
-25.7378	-56.3666	20.06	5
-24.9853	-56.3279	10	4.1
-25.4126	-60.2933	10	4.6
-26.4196	-55.5329	10	4.3
-26.9726	-55.5066	10	4.4
-28.0933	-55.8899	112.33	4.5
-26.9032	-55.9539	60.05	4.2
-23.0399	-54.3765	10	4.9
-25.6208	-59.5138	9.66	4.7
-26.3602	-59.8185	52.69	4.6
-26.5903	-56.3381	66.75	4.6
-24.3745	-57.7307	55.69	4.3
-26.8903	-56.3193	103.78	4.7
-25.8889	-57.7747	87.65	4.5
-29.0184	-55.6725	33.63	4.3
-25.5758	-59.0472	53.43	4.8
-27.2498	-56.2665	117.15	4.4
-26.759	-60.7026	47.88	4.8
-25.2483	-57.2269	47.04	4.5
-25.4305	-57.9811	35	4.5
-25.8201	-59.2136	62.88	5
-28.9109	-55.3809	10	4.5
-26.0497	-59.5704	10	4.6
-27.3708	-56.5109	67.74	4.6
-26.1812	-59.8272	156.57	4.2
-27.3482	-56.3651	124.89	4.6
-25.5082	-57.9408	35	4.5
-26.4712	-60.25	10	4.7
-28.1603	-56.5562	144.27	4
-55.4044	-53.9314	10	4.9
-25.8249	-58.9775	97.67	5.1
-26.9868	-56.8946	146.19	4.2
-25.7367	-59.0091	103.11	4.5
-26.2219	-59.7194	10	4.8
-27.8039	-55.4201	20.58	4.7
-27.2862	-56.258	96.19	4.5
-26.0467	-57.8904	98.84	5.2
-27.2733	-55.6541	22.09	4.5
-27.5661	-56.2549	99	5.6
-28.6384	-59.873	201.36	4.8
-25.1976	-59.4122	42.2	4.6
-27.0266	-56.3999	111.65	4.4
-25.5619	-59.7481	64.51	4.6
-27.8408	-57.7564	300.88	4.5
-27.3136	-55.361	13.94	4.6
-27.7818	-56.3398	39.76	4.3
-26.9428	-56.4692	95.27	5.2
-25.4965	-59.056	55.98	4.5
-26.773	-56.5483	109.65	4.7
-26.505	-56.4312	35	4.5
-27.1838	-55.8233	37.31	4.6
-39.4086	-54.9364	10	4.4
-39.6703	-54.6333	18.51	5.4
-39.3894	-54.5991	10	4.5
-66.4687	-57.5065	14.97	5.2
-26.5629	-56.4345	56.53	5
-27.0089	-56.4283	84	5.6
-28.1333	-55.2849	10	4.4
-27.0579	-56.0147	41	5.2
-29.1876	-56.5238	91.67	4.4
-23.6249	-58.9889	10	5
-27.2147	-56.3365	108.2	5.3
-25.1004	-57.4349	35	4.6
-27.0729	-56.3346	102.59	4.6
-23.7367	-58.5242	24.34	4.4
-26.2637	-59.6693	35	5
-27.9424	-56.0644	116.91	4.4
-27.5506	-56.303	107.82	4.2
-27.2344	-56.1414	65.13	4.8
-27.6408	-56.2536	29.71	5.5
-27.7143	-56.1282	29.56	4.5
-25.9095	-56.0357	10	4.4
-26.5549	-56.2976	40.27	5
-26.4232	-56.1961	55.39	4.6
-27.637	-55.9295	71.99	4.8
-28.4964	-55.3895	32.79	4.7
-29.5699	-59.8747	17.3	5.3
-49.0465	-60.3589	10	4.6
-27.7076	-56.0633	108.43	4.5
-27.9716	-55.9501	113.59	4.7
-30.4279	-60.0885	12.04	4.2
-26.0476	-58.5213	99.8	4.3
-25.2771	-57.5149	47.88	4.2
-23.5055	-57.5263	31.63	4.4
-25.3164	-57.9827	47.3	5.2
-29.0809	-55.8739	54.71	4.3
-26.4986	-55.6243	10	4.2
-27.1691	-55.6789	10	4.4
-27.1562	-55.6103	10	4.4
-27.2317	-55.6555	10	5.1
-27.0417	-55.6856	10	4.7
-27.2307	-55.7283	14	6.2
-27.0844	-55.6091	10	4.7
-27.2186	-55.6146	10	4.9
-27.0363	-55.6785	10	4.5
-27.1857	-55.626	10	4.5
-27.4101	-55.6841	10	4.3
-27.2656	-55.5961	22.56	4.8
-27.1092	-55.5584	2.81	4.3
-26.9938	-55.5877	10	4.6
-27.1714	-55.6628	10	4.4
-27.1876	-55.6859	10	4.5
-26.9907	-55.6419	10	4.6
-27.0945	-55.7715	10	4.6
-27.0703	-55.6634	25.86	4.6
-26.8667	-55.5408	10	4.5
-28.8685	-55.3312	22.46	4.3
-26.8572	-55.5518	10	4.4
-26.7398	-55.8554	10	4.4
-25.2881	-57.9229	10	4.1
-26.5526	-55.4925	10	4.3
-26.7449	-55.57	10	4.3
-27.2359	-55.6238	10	4.1
-26.67	-55.4549	10	4.4
-26.9609	-55.6233	10	4.2
-27.0706	-55.6281	10	4.5
-26.9072	-59.9397	46.94	4.8
-27.027	-59.3074	10	5.5
-27.1118	-59.3929	10	4.5
-28.9865	-59.7021	10	4.4
-26.3669	-58.9187	122.28	4.9
-26.7766	-55.5896	10	5.2
-26.9287	-55.5822	10	4.3
-26.9359	-59.3874	10	5.1
-26.3193	-59.6311	10	4.3
-27.7155	-55.7439	36.57	4.4
-27.6353	-55.6867	29.66	4.8
-25.9011	-58.9991	97.73	4.7
-26.2123	-56.2566	58.16	4.7
-25.3315	-57.9639	35	4.8
-25.9292	-59.8608	10	5.1
-25.9738	-59.59	20.31	4.5
-25.4243	-55.4815	10	4.4
-27.8952	-56.0771	89.73	4.4
-27.818	-55.9361	109.32	4.2
-27.7337	-56.1886	123.83	4.9
-25.7954	-58.0169	84.39	4.3
-26.9403	-55.358	26.99	4.8
-26.1644	-59.6316	65.13	4.6
-27.3734	-55.6651	47.49	4.9
-26.8282	-55.7206	10	4.6
-27.5149	-55.5925	15.95	4.2
-26.0416	-56.2664	10	4.7
-26.2469	-55.6628	10	4.9
-27.3328	-56.2769	91.48	4.7
-28.0353	-57.5413	306.91	4
-22.2787	-61.1987	10	4.3
-26.7701	-59.982	39.18	4.3
-27.0759	-57.2879	128.62	4.4
-27.3842	-56.2426	122.29	4.2
-26.9353	-56.2409	78	7.2
-25.9334	-56.1758	10	4.5
-25.405	-55.8626	10	4.6
-26.4031	-55.5505	21.61	4.7
-25.623	-56.0599	10	4.3
-27.3516	-55.3116	10	4.2
-26.3031	-56.1074	35	4.4
-25.7222	-56.2133	28.4	4.6
-26.3428	-55.5484	10	4.3
-28.2897	-55.2097	6.26	4.3
-26.6714	-55.6263	10	4.8
-54.6976	-61.6496	10	4.6
-26.6049	-55.5419	10	4.8
-26.2072	-56.0742	10	4.6
-26.1395	-56.1068	10	4.6
-26.3442	-55.9756	10	4.4
-26.1303	-56.0411	10	4.9
-23.8161	-60.8995	33.75	4.9
-26.7146	-56.7244	127.68	4.7
-25.8989	-56.2741	25.64	4.6
-27.3435	-55.4192	36.09	4.6
-27.0965	-57.1435	157.34	4.6
-25.5939	-56.444	10	4.4
-27.851	-56.0517	96.72	4.6
-28.0742	-55.2878	18.76	4.5
-26.4418	-56.125	10	4.9
-25.7952	-57.7232	55.99	4.4
-29.3528	-58.6633	10	4.5
-28.0338	-55.2433	10	4.7
-25.1034	-59.3526	10	4.8
-75.3937	-52.3071	13.32	4.5
-35.665	-61.5714	10	4.3
-26.733	-60.0912	12.63	4.5
-24.9161	-57.1347	43.49	4.6
-27.7731	-56.3261	35.08	4.5
-26.5322	-56.2184	35	4.5
-27.1066	-58.1442	238.2	4.2
-26.8748	-55.5441	20.04	5.2
-26.7484	-55.5047	10	4.1
-27.0485	-55.5993	10	4.2
-42.912	-60.6729	10	5.5
-26.8795	-55.5751	10	4.5
-26.7883	-55.5384	38.54	4.9
-26.9704	-55.6466	63.87	4.3
-27.0151	-55.5101	9.96	4.8
-24.9396	-59.1404	10	4.6
-25.7597	-58.194	73.29	4.4
-27.0292	-55.243	19.29	4.1
-25.611	-58.2709	35	4.4
-28.7556	-55.3711	35.02	4.2
-26.7019	-56.1811	64.21	4.5
-26.1053	-55.9165	61.79	4.6
-27.2141	-55.4304	15.96	4.1
-27.4996	-55.5121	46.82	4.6
-53.9265	-61.3194	10	4.6
-24.1299	-57.554	10	4.2
-37.6672	-60.9418	10	4.9
-37.3616	-60.9883	10	5.1
-38.1392	-61.3274	10	4.4
-69.528	-56.6332	10	4.7
-69.2426	-56.6107	10	4.7
-25.5357	-57.1762	61.65	4.5
-27.1432	-56.0894	95.03	5.1
-69.4041	-56.7193	10	4.6
-57.5584	-60.3606	16.47	4.3
-28.9291	-56.5694	136.84	4.2
-26.5773	-56.2671	50.8	4.3
-28.0079	-55.6623	35	4.9
-26.8139	-56.3276	62.86	4.6
-26.8564	-56.5183	103.26	4.9
-26.6748	-55.6583	35	5.4
-26.9995	-56.5553	10	4.4
-26.9748	-56.5864	130.97	4.2
-26.3178	-59.6119	75.4	5
-27.124	-55.9863	43.71	4.2
-27.5372	-56.2564	99	5.9
-25.5494	-58.7496	34	5.6
-25.0822	-58.0347	35	4.5
-26.8382	-56.2653	56.65	4.5
-27.1804	-55.783	7.61	5.1
-26.823	-55.7572	10	4.6
-26.5888	-58.093	140.35	4.4
-26.12	-57.3884	68.92	4.3
-25.3369	-58.9588	43.87	5
-26.4922	-56.9118	61.01	4.3
-26.8301	-56.1689	13.34	4.5
-26.4189	-56.9739	89.95	4
-26.9098	-55.7009	22.04	4.6
-31.8766	-55.2852	10	7.4
-30.7714	-55.335	10	5.7
-32.1511	-55.5035	10	5.4
-30.4942	-55.0337	10	4.8
-30.1907	-54.7446	10	5
-31.3926	-55.5223	10	4.6
-31.892	-55.1948	10	5.2
-30.8208	-54.7294	10	4.4
-30.8751	-55.4442	10	4.5
-31.1118	-55.3932	10	4.5
-31.2877	-54.9669	10	5.1
-31.941	-55.271	10	4.8
-30.8786	-55.1654	10	4.6
-30.8297	-54.9776	10	4.7
-31.459	-55.2661	10	4.6
-30.3191	-55.4147	10	4.5
-32.0014	-55.131	10	4.5
-30.8498	-55.1737	10	4.5
-31.2303	-55.4273	10	4.9
-31.3278	-55.2329	10	5.1
-31.2253	-55.0911	10	4.6
-31.3506	-55.3273	10	4.5
-31.2113	-55.2197	10	5.2
-31.6103	-55.0728	10	4.6
-31.0122	-55.0616	10	4.6
-30.7832	-55.2466	10	5.1
-31.3105	-55.0291	10	4.8
-31.9238	-55.0485	10	4.3
-31.3039	-55.0746	10	4.5
-31.3752	-55.3246	10	4.6
-30.7106	-55.3051	10	4.9
-31.0983	-55.0641	10	4.4
-31.9536	-55.2684	10	4.6
-31.4326	-54.8809	10	4.4
-30.9387	-55.205	10	4.4
-32.1298	-55.1358	16.74	4.6
-32.8658	-55.6994	14.97	4
-33.2253	-55.602	13.7	4.3
-31.4238	-55.0148	10	4.2
-30.9852	-55.111	10	4.3
-30.9914	-55.0582	10	4.1
-30.7503	-55.1032	10	4.3
-30.9883	-55.3645	10	4.7
-31.3692	-55.286	10	4.8
-31.3696	-55.4621	10	4.8
-31.6057	-55.0696	10	5
-31.5431	-55.2672	10	4.6
-31.2331	-55.3427	10	4.8
-30.9302	-55.2425	10	4.7
-30.3874	-55.186	10	4.3
-31.5253	-55.333	10	4.7
-30.8865	-55.325	10	4.4
-31.552	-55.5103	10	4.5
-30.7033	-55.3111	10	5.1
-31.3395	-55.2889	10	5
-30.8164	-55.1882	10	4.3
-31.4566	-55.3367	10	4.8
-31.7173	-55.1743	10	4.9
-31.6623	-55.1072	10	4.3
-31.7146	-55.2091	10	4.5
-30.7512	-55.335	10	4.3
-31.8674	-55.1065	10	4.4
-30.7662	-54.3724	10	4.3
-31.0856	-55.0926	10	4.2
-32.6263	-55.755	10	4
-32.0911	-55.2292	15.13	5.1
-26.9653	-55.488	21.23	4.5
-31.6097	-55.1469	10	5.1
-31.8055	-55.2166	10	4.4
-31.2034	-55.0951	10	4.3
-31.4982	-55.1659	10	5
-30.3346	-55.2407	10	4.7
-31.3136	-55.1182	10	4.5
-31.4235	-54.9949	10	4.6
-32.455	-55.3549	10	4.5
-30.79	-55.2565	10	4.7
-31.1076	-55.3803	10	4.7
-31.3312	-55.0298	10	4.6
-32.2729	-54.9721	10	4.1
-31.2556	-55.3873	10	4.4
-31.9859	-55.088	10	4.5
-32.0659	-55.215	3.35	5.8
-32.1874	-55.1126	19.06	4.9
-30.9365	-55.3282	10	4.4
-30.8786	-55.3704	10	4.4
-31.6147	-55.0363	10	4.6
-31.478	-55.0549	10	4.4
-32.0561	-55.1869	16.35	4.7
-31.5156	-55.1496	10	4.2
-32.1126	-55.201	6.79	5.5
-32.027	-54.9892	10	4.8
-32.0923	-55.2344	10	4.7
-30.8358	-55.2185	10	4.7
-31.5049	-55.444	10	4.6
-31.0418	-55.2201	10	5
-31.2057	-55.1586	10	5.3
-32.0107	-55.0596	10	5.3
-32.1806	-55.18	10	4.5
-30.8037	-55.1578	10	4.2
-31.3242	-55.3811	10	4.4
-32.1877	-55.2241	10	4.6
-30.424	-55.3399	10	4.7
-32.0678	-55.2049	10	4.5
-31.1079	-55.2779	10	4.4
-31.2097	-55.3565	10	4.6
-30.9759	-55.2729	10	4.5
-31.1342	-55.3377	10	4.7
-31.8981	-55.1276	10	4.6
-32.1109	-55.0949	10	4.9
-31.5455	-54.9178	5.37	5.4
-31.3214	-54.6522	13.31	4.7
-31.2638	-54.8564	12.96	4.6
-31.4802	-54.8688	10	5.3
-31.39	-54.6914	12.91	4.2
-31.3364	-54.8537	13.49	4.6
-31.5078	-54.906	12.86	4.2
-31.347	-54.859	12.81	4.1
-30.4665	-55.2428	10	4.2
-28.208	-55.4219	10	4.3
-28.4059	-55.2635	10	4.1
-31.0994	-55.1866	10	5.2
